,醫事機構名稱,藥局調劑慢性病連續處方箋之案件數,醫院及藥局調劑慢性病連續處方箋案件數,慢性病連續處方箋釋出率,所屬分區業務組指標值,全國指標值,year,quarter
14241,新莊英仁醫院,5,6,0.8333,0.4875,0.4263,110,2
14242,新莊英仁醫院,5,7,0.7143,0.3557,0.3211,104,2
14243,新莊英仁醫院,10,13,0.7692,0.3918,0.3481,107,4
14244,新莊英仁醫院,9,12,0.75,0.3908,0.3477,107,2
14245,新莊英仁醫院,11,14,0.7857,0.4311,0.3839,109,1
14246,新莊英仁醫院,15,20,0.75,0.3385,0.3072,103,1
14247,新莊英仁醫院,6,8,0.75,0.3783,0.3377,105,4
14248,新莊英仁醫院,12,15,0.8,0.391,0.3496,108,2
14249,新莊英仁醫院,5,6,0.8333,0.4607,0.4115,110,3
14250,新莊英仁醫院,9,10,0.9,0.4446,0.3986,110,1
14251,新莊英仁醫院,3,4,0.75,0.3595,0.3261,104,1
14252,新莊英仁醫院,9,12,0.75,0.3941,0.35,107,3
14253,新莊英仁醫院,3,4,0.75,0.4595,0.4108,111,1
14254,新莊英仁醫院,5,6,0.8333,0.3753,0.3355,105,2
14255,新莊英仁醫院,13,16,0.8125,0.3924,0.351,108,4
14256,新莊英仁醫院,8,9,0.8889,0.4686,0.4173,112,1
14257,德仁醫院,738,2127,0.347,0.4115,0.4173,112,1
14258,德仁醫院,431,1951,0.2209,0.3391,0.351,108,4
14259,德仁醫院,629,2006,0.3136,0.4052,0.4108,111,1
14260,德仁醫院,175,1174,0.1491,0.3288,0.3331,105,1
14261,德仁醫院,292,1573,0.1856,0.3373,0.3481,107,4
14262,德仁醫院,634,1993,0.3181,0.3924,0.3986,110,1
14263,德仁醫院,74,1011,0.0732,0.316,0.3153,103,4
14264,德仁醫院,218,1197,0.1821,0.336,0.3402,105,3
14265,德仁醫院,43,796,0.054,0.3095,0.3072,103,1
14266,德仁醫院,236,1411,0.1673,0.337,0.3468,107,1
14267,德仁醫院,527,1995,0.2642,0.3736,0.3839,109,1
14268,德仁醫院,277,1466,0.1889,0.3409,0.35,107,3
14269,德仁醫院,86,996,0.0863,0.3247,0.3261,104,1
14270,德仁醫院,620,1910,0.3246,0.4166,0.4263,110,2
14271,德仁醫院,45,803,0.056,0.3147,0.311,103,2
14272,德仁醫院,268,1518,0.1765,0.3417,0.3477,107,2
14273,德仁醫院,387,1744,0.2219,0.3398,0.3496,108,2
14274,德仁醫院,118,1048,0.1126,0.3218,0.3211,104,2
14275,德仁醫院,170,1109,0.1533,0.3251,0.327,104,4
14276,德仁醫院,663,2064,0.3212,0.4065,0.4129,110,4
14277,德仁醫院,617,1967,0.3137,0.3751,0.3861,109,3
14278,德仁醫院,348,1650,0.2109,0.334,0.3459,108,1
14279,德仁醫院,665,1975,0.3367,0.4085,0.4115,110,3
14280,德仁醫院,242,1336,0.1811,0.3365,0.3431,106,3
14281,德仁醫院,415,1765,0.2351,0.3433,0.3538,108,3
14282,德仁醫院,134,1130,0.1186,0.3229,0.3235,104,3
14283,德仁醫院,203,1285,0.158,0.3335,0.3408,106,2
14284,德仁醫院,676,1987,0.3402,0.4227,0.4262,111,2
14285,德仁醫院,192,1219,0.1575,0.3321,0.3377,105,4
14286,德仁醫院,58,884,0.0656,0.3171,0.313,103,3
14287,德仁醫院,712,2151,0.331,0.4102,0.4166,111,4
14288,德仁醫院,701,2148,0.3264,0.4141,0.4179,112,2
14289,德仁醫院,595,1910,0.3115,0.3776,0.3868,109,4
14290,德仁醫院,223,1214,0.1837,0.3326,0.3355,105,2
14291,德仁醫院,694,2085,0.3329,0.4135,0.4176,111,3
14292,德仁醫院,176,1240,0.1419,0.3351,0.3413,106,1
14293,德仁醫院,211,1364,0.1547,0.3387,0.3473,106,4
14294,德仁醫院,551,1939,0.2842,0.3857,0.3945,109,2
14295,怡仁綜合醫院,4592,25941,0.177,0.3857,0.3945,109,2
14296,怡仁綜合醫院,3102,23149,0.134,0.3387,0.3473,106,4
14297,怡仁綜合醫院,2887,21892,0.1319,0.3351,0.3413,106,1
14298,怡仁綜合醫院,6582,30932,0.2128,0.4135,0.4176,111,3
14299,怡仁綜合醫院,2647,20924,0.1265,0.3326,0.3355,105,2
14300,怡仁綜合醫院,4972,27873,0.1784,0.3776,0.3868,109,4
14301,怡仁綜合醫院,6834,31645,0.216,0.4141,0.4179,112,2
14302,怡仁綜合醫院,6770,31501,0.2149,0.4102,0.4166,111,4
14303,怡仁綜合醫院,2096,17766,0.118,0.3171,0.313,103,3
14304,怡仁綜合醫院,2778,22003,0.1263,0.3321,0.3377,105,4
14305,怡仁綜合醫院,6655,30113,0.221,0.4227,0.4262,111,2
14306,怡仁綜合醫院,2857,22468,0.1272,0.3335,0.3408,106,2
14307,怡仁綜合醫院,2430,20069,0.1211,0.3229,0.3235,104,3
14308,怡仁綜合醫院,3717,24987,0.1488,0.3433,0.3538,108,3
14309,怡仁綜合醫院,3088,22950,0.1346,0.3365,0.3431,106,3
14310,怡仁綜合醫院,5992,28565,0.2098,0.4085,0.4115,110,3
14311,怡仁綜合醫院,3446,24054,0.1433,0.334,0.3459,108,1
14312,怡仁綜合醫院,4820,27336,0.1763,0.3751,0.3861,109,3
14313,優生婦產科醫院,21,210,0.1,0.297,0.3473,106,4
14314,優生婦產科醫院,42,150,0.28,0.3773,0.4179,112,2
14315,優生婦產科醫院,21,187,0.1123,0.2822,0.313,103,3
14316,優生婦產科醫院,18,193,0.0933,0.2862,0.3235,104,3
14317,優生婦產科醫院,44,188,0.234,0.3718,0.4108,111,1
14318,優生婦產科醫院,41,222,0.1847,0.3106,0.3538,108,3
14319,優生婦產科醫院,30,210,0.1429,0.2944,0.3408,106,2
14320,優生婦產科醫院,15,179,0.0838,0.291,0.3377,105,4
14321,優生婦產科醫院,36,194,0.1856,0.3835,0.4262,111,2
14322,優生婦產科醫院,22,195,0.1128,0.2867,0.327,104,4
14323,優生婦產科醫院,49,208,0.2356,0.3711,0.4115,110,3
14324,優生婦產科醫院,53,232,0.2284,0.3411,0.3861,109,3
14325,優生婦產科醫院,26,218,0.1193,0.2948,0.3431,106,3
14326,優生婦產科醫院,40,203,0.197,0.3064,0.3459,108,1
14327,優生婦產科醫院,36,213,0.169,0.3403,0.3839,109,1
14328,達明眼科醫院,385,1697,0.2269,0.2996,0.3431,106,3
14329,達明眼科醫院,294,1448,0.203,0.2946,0.3402,105,3
14330,員林郭醫院大村分院,70,395,0.1772,0.2946,0.3402,105,3
14331,員林郭醫院大村分院,62,385,0.161,0.2996,0.3431,106,3
14332,員林郭醫院大村分院,63,507,0.1243,0.3272,0.3839,109,1
14333,員林郭醫院大村分院,72,554,0.13,0.3534,0.4115,110,3
14334,員林郭醫院大村分院,63,363,0.1736,0.2966,0.3408,106,2
14335,員林郭醫院大村分院,86,603,0.1426,0.3566,0.4129,110,4
14336,員林郭醫院大村分院,64,488,0.1311,0.303,0.3538,108,3
14337,員林郭醫院大村分院,66,520,0.1269,0.3328,0.3861,109,3
14338,員林郭醫院大村分院,76,414,0.1836,0.2824,0.327,104,4
14339,員林郭醫院大村分院,63,360,0.175,0.2963,0.3413,106,1
14340,員林郭醫院大村分院,69,403,0.1712,0.3041,0.3473,106,4
14341,員林郭醫院大村分院,65,501,0.1297,0.3325,0.3868,109,4
14342,員林郭醫院大村分院,66,386,0.171,0.2908,0.3355,105,2
14343,員林郭醫院大村分院,60,351,0.1709,0.2934,0.3377,105,4
14344,員林郭醫院大村分院,83,387,0.2145,0.278,0.3235,104,3
14345,員林郭醫院大村分院,80,568,0.1408,0.3672,0.4262,111,2
14346,員林郭醫院大村分院,73,528,0.1383,0.3625,0.4263,110,2
14347,員林郭醫院大村分院,72,539,0.1336,0.3538,0.4108,111,1
14348,員林郭醫院大村分院,77,515,0.1495,0.3605,0.4173,112,1
14349,員林郭醫院大村分院,86,531,0.162,0.3615,0.4176,111,3
14350,員林郭醫院大村分院,53,466,0.1137,0.3015,0.351,108,4
14351,員林郭醫院大村分院,71,405,0.1753,0.2909,0.3331,105,1
14352,員林郭醫院大村分院,77,417,0.1847,0.3004,0.3477,107,2
14353,員林郭醫院大村分院,62,498,0.1245,0.3422,0.3986,110,1
14354,員林郭醫院大村分院,92,427,0.2155,0.2623,0.311,103,2
14355,員林郭醫院大村分院,84,457,0.1838,0.3032,0.35,107,3
14356,員林郭醫院大村分院,63,537,0.1173,0.3366,0.3945,109,2
14357,員林郭醫院大村分院,103,426,0.2418,0.28,0.3261,104,1
14358,員林郭醫院大村分院,68,388,0.1753,0.3014,0.3481,107,4
14359,員林郭醫院大村分院,63,423,0.1489,0.2989,0.3459,108,1
14360,員林郭醫院大村分院,99,435,0.2276,0.2701,0.3153,103,4
14361,員林郭醫院大村分院,95,425,0.2235,0.2742,0.3211,104,2
14362,員林郭醫院大村分院,62,453,0.1369,0.2981,0.3496,108,2
14363,員林郭醫院大村分院,90,482,0.1867,0.2571,0.3072,103,1
14364,員林郭醫院大村分院,82,426,0.1925,0.2999,0.3468,107,1
14365,員林郭醫院大村分院,77,521,0.1478,0.3587,0.4179,112,2
14366,員林郭醫院大村分院,75,500,0.15,0.3586,0.4166,111,4
14367,員林郭醫院大村分院,98,404,0.2426,0.2658,0.313,103,3
14368,信一骨科醫院,4,8,0.5,0.42,0.4179,112,2
14369,信一骨科醫院,2,6,0.3333,0.3623,0.3468,107,1
14370,信一骨科醫院,1,2,0.5,0.3327,0.3072,103,1
14371,信一骨科醫院,0,3,0.0,0.3679,0.3496,108,2
14372,信一骨科醫院,0,3,0.0,0.3617,0.3481,107,4
14373,信一骨科醫院,0,3,0.0,0.3647,0.3459,108,1
14374,信一骨科醫院,0,3,0.0,0.3625,0.35,107,3
14375,信一骨科醫院,2,2,1.0,0.3388,0.311,103,2
14376,信一骨科醫院,0,3,0.0,0.4108,0.3986,110,1
14377,信一骨科醫院,2,5,0.4,0.3625,0.3477,107,2
14378,信一骨科醫院,2,6,0.3333,0.3496,0.3331,105,1
14379,信一骨科醫院,0,3,0.0,0.3686,0.351,108,4
14380,信一骨科醫院,3,8,0.375,0.4232,0.4176,111,3
14381,信一骨科醫院,0,3,0.0,0.4161,0.4108,111,1
14382,信一骨科醫院,2,5,0.4,0.4206,0.4173,112,1
14383,信一骨科醫院,0,3,0.0,0.4273,0.4263,110,2
14384,信一骨科醫院,4,9,0.4444,0.42,0.4166,111,4
14385,信一骨科醫院,0,3,0.0,0.4277,0.4262,111,2
14386,信一骨科醫院,2,3,0.6667,0.343,0.3235,104,3
14387,信一骨科醫院,0,2,0.0,0.3547,0.3377,105,4
14388,信一骨科醫院,1,4,0.25,0.3522,0.3355,105,2
14389,信一骨科醫院,0,3,0.0,0.4032,0.3868,109,4
14390,信一骨科醫院,0,4,0.0,0.3563,0.3413,106,1
14391,信一骨科醫院,1,5,0.2,0.3598,0.3473,106,4
14392,信一骨科醫院,0,2,0.0,0.3451,0.327,104,4
14393,信一骨科醫院,0,2,0.0,0.4065,0.3861,109,3
14394,信一骨科醫院,0,3,0.0,0.3706,0.3538,108,3
14395,信一骨科醫院,0,1,0.0,0.4226,0.4129,110,4
14396,信一骨科醫院,0,4,0.0,0.3547,0.3408,106,2
14397,慈祐醫院,230,1258,0.1828,0.3391,0.351,108,4
14398,慈祐醫院,387,1449,0.2671,0.4052,0.4108,111,1
14399,慈祐醫院,382,1522,0.251,0.4115,0.4173,112,1
14400,慈祐醫院,149,920,0.162,0.336,0.3402,105,3
14401,慈祐醫院,180,1137,0.1583,0.3417,0.3477,107,2
14402,慈祐醫院,122,804,0.1517,0.3147,0.311,103,2
14403,慈祐醫院,185,1032,0.1793,0.3288,0.3331,105,1
14404,慈祐醫院,283,1282,0.2207,0.3924,0.3986,110,1
14405,慈祐醫院,179,1051,0.1703,0.3365,0.3431,106,3
14406,慈祐醫院,278,1264,0.2199,0.3751,0.3861,109,3
14407,慈祐醫院,375,1434,0.2615,0.4085,0.4115,110,3
14408,慈祐醫院,145,1004,0.1444,0.3251,0.327,104,4
14409,慈祐醫院,225,1286,0.175,0.3433,0.3538,108,3
14410,慈祐醫院,374,1450,0.2579,0.4065,0.4129,110,4
14411,慈祐醫院,184,1078,0.1707,0.3335,0.3408,106,2
14412,慈祐醫院,417,1451,0.2874,0.4227,0.4262,111,2
14413,慈祐醫院,128,904,0.1416,0.3229,0.3235,104,3
14414,慈祐醫院,375,1449,0.2588,0.4135,0.4176,111,3
14415,慈祐醫院,169,1035,0.1633,0.3351,0.3413,106,1
14416,慈祐醫院,178,1054,0.1689,0.3387,0.3473,106,4
14417,慈祐醫院,259,1196,0.2166,0.3857,0.3945,109,2
14418,慈祐醫院,161,929,0.1733,0.3321,0.3377,105,4
14419,慈祐醫院,119,788,0.151,0.3171,0.313,103,3
14420,慈祐醫院,375,1496,0.2507,0.4102,0.4166,111,4
14421,慈祐醫院,374,1476,0.2534,0.4141,0.4179,112,2
14422,慈祐醫院,148,908,0.163,0.3326,0.3355,105,2
14423,慈祐醫院,274,1284,0.2134,0.3776,0.3868,109,4
14424,大眾醫院,514,3074,0.1672,0.3776,0.3868,109,4
14425,大眾醫院,233,2319,0.1005,0.3326,0.3355,105,2
14426,大眾醫院,695,3193,0.2177,0.4141,0.4179,112,2
14427,大眾醫院,683,3306,0.2066,0.4102,0.4166,111,4
14428,大眾醫院,181,2045,0.0885,0.3171,0.313,103,3
14429,大眾醫院,292,2381,0.1226,0.3321,0.3377,105,4
14430,大眾醫院,445,2933,0.1517,0.3857,0.3945,109,2
14431,大眾醫院,339,2638,0.1285,0.3387,0.3473,106,4
14432,大眾醫院,304,2366,0.1285,0.3351,0.3413,106,1
14433,大眾醫院,658,3194,0.206,0.4135,0.4176,111,3
14434,大眾醫院,210,2233,0.094,0.3229,0.3235,104,3
14435,大眾醫院,650,3181,0.2043,0.4227,0.4262,111,2
14436,大眾醫院,312,2478,0.1259,0.3335,0.3408,106,2
14437,大眾醫院,649,3320,0.1955,0.4065,0.4129,110,4
14438,大眾醫院,387,2977,0.13,0.3433,0.3538,108,3
14439,大眾醫院,237,2323,0.102,0.3251,0.327,104,4
14440,大眾醫院,587,3225,0.182,0.4085,0.4115,110,3
14441,大眾醫院,483,3087,0.1565,0.3751,0.3861,109,3
14442,大眾醫院,328,2553,0.1285,0.3365,0.3431,106,3
14443,大眾醫院,530,3128,0.1694,0.3924,0.3986,110,1
14444,大眾醫院,242,2369,0.1022,0.3288,0.3331,105,1
14445,大眾醫院,153,2020,0.0757,0.3147,0.311,103,2
14446,大眾醫院,316,2673,0.1182,0.3417,0.3477,107,2
14447,大眾醫院,300,2369,0.1266,0.336,0.3402,105,3
14448,大眾醫院,679,3251,0.2089,0.4115,0.4173,112,1
14449,大眾醫院,610,3207,0.1902,0.4052,0.4108,111,1
14450,大眾醫院,363,3005,0.1208,0.3391,0.351,108,4
14451,大眾醫院,190,2251,0.0844,0.316,0.3153,103,4
14452,大眾醫院,337,2848,0.1183,0.3373,0.3481,107,4
14453,大眾醫院,312,2820,0.1106,0.334,0.3459,108,1
14454,大眾醫院,150,1970,0.0761,0.3095,0.3072,103,1
14455,大眾醫院,315,2658,0.1185,0.337,0.3468,107,1
14456,大眾醫院,404,2931,0.1378,0.3736,0.3839,109,1
14457,大眾醫院,551,3070,0.1795,0.4166,0.4263,110,2
14458,大眾醫院,190,2226,0.0854,0.3218,0.3211,104,2
14459,大眾醫院,351,2869,0.1223,0.3398,0.3496,108,2
14460,大眾醫院,190,2237,0.0849,0.3247,0.3261,104,1
14461,大眾醫院,350,2781,0.1259,0.3409,0.35,107,3
14462,光雄長安醫院,413,2383,0.1733,0.2822,0.313,103,3
14463,光雄長安醫院,625,3096,0.2019,0.2903,0.3355,105,2
14464,光雄長安醫院,1864,5861,0.318,0.3434,0.3868,109,4
14465,光雄長安醫院,2389,6745,0.3542,0.3773,0.4179,112,2
14466,光雄長安醫院,799,3774,0.2117,0.2946,0.3413,106,1
14467,光雄長安醫院,876,3920,0.2235,0.297,0.3473,106,4
14468,光雄長安醫院,777,3703,0.2098,0.291,0.3377,105,4
14469,光雄長安醫院,2159,6093,0.3543,0.3718,0.4108,111,1
14470,光雄長安醫院,511,2851,0.1792,0.2862,0.3235,104,3
14471,彰化基督教醫療財團法人南投基督教醫院,7840,26992,0.2905,0.3587,0.4179,112,2
14472,彰化基督教醫療財團法人南投基督教醫院,7572,26338,0.2875,0.3586,0.4166,111,4
14473,彰化基督教醫療財團法人南投基督教醫院,5232,20744,0.2522,0.3325,0.3868,109,4
14474,財團法人私立高雄醫學大學附設中和紀念醫院,39564,186814,0.2118,0.2903,0.3355,105,2
14475,財團法人私立高雄醫學大學附設中和紀念醫院,44021,197166,0.2233,0.2946,0.3413,106,1
14476,財團法人私立高雄醫學大學附設中和紀念醫院,63924,216138,0.2958,0.3762,0.4166,111,4
14477,財團法人私立高雄醫學大學附設中和紀念醫院,32316,181217,0.1783,0.2822,0.313,103,3
14478,財團法人私立高雄醫學大學附設中和紀念醫院,62415,211472,0.2951,0.376,0.4173,112,1
14479,財團法人私立高雄醫學大學附設中和紀念醫院,48454,196679,0.2464,0.35,0.3945,109,2
14480,財團法人私立高雄醫學大學附設中和紀念醫院,42395,197018,0.2152,0.291,0.3377,105,4
14481,財團法人私立高雄醫學大學附設中和紀念醫院,64435,215447,0.2991,0.3786,0.4176,111,3
14482,財團法人私立高雄醫學大學附設中和紀念醫院,46068,200421,0.2299,0.297,0.3473,106,4
14483,財團法人私立高雄醫學大學附設中和紀念醫院,50700,205773,0.2464,0.309,0.351,108,4
14484,財團法人私立高雄醫學大學附設中和紀念醫院,37954,190537,0.1992,0.2862,0.3235,104,3
14485,財團法人私立高雄醫學大學附設中和紀念醫院,62335,218002,0.2859,0.3697,0.4129,110,4
14486,財團法人私立高雄醫學大學附設中和紀念醫院,43802,196184,0.2233,0.2944,0.3408,106,2
14487,財團法人私立高雄醫學大學附設中和紀念醫院,45072,200859,0.2244,0.2948,0.3431,106,3
14488,財團法人私立高雄醫學大學附設中和紀念醫院,39192,192442,0.2037,0.2867,0.327,104,4
14489,財團法人私立高雄醫學大學附設中和紀念醫院,63722,211635,0.3011,0.3835,0.4262,111,2
14490,財團法人私立高雄醫學大學附設中和紀念醫院,48422,197892,0.2447,0.3086,0.3496,108,2
14491,財團法人私立高雄醫學大學附設中和紀念醫院,54372,207992,0.2614,0.3546,0.3986,110,1
14492,財團法人私立高雄醫學大學附設中和紀念醫院,60595,211794,0.2861,0.3711,0.4115,110,3
14493,財團法人私立高雄醫學大學附設中和紀念醫院,41513,192309,0.2159,0.2936,0.3402,105,3
14494,財團法人私立高雄醫學大學附設中和紀念醫院,39302,187827,0.2092,0.2893,0.3331,105,1
14495,財團法人私立高雄醫學大學附設中和紀念醫院,58776,207065,0.2839,0.3737,0.4263,110,2
14496,財團法人私立高雄醫學大學附設中和紀念醫院,63511,216785,0.293,0.3718,0.4108,111,1
14497,財團法人私立高雄醫學大學附設中和紀念醫院,50181,207157,0.2422,0.3411,0.3861,109,3
14498,財團法人私立高雄醫學大學附設中和紀念醫院,46991,197553,0.2379,0.3039,0.35,107,3
14499,財團法人私立高雄醫學大學附設中和紀念醫院,51508,205900,0.2502,0.3434,0.3868,109,4
14500,財團法人私立高雄醫學大學附設中和紀念醫院,36347,187065,0.1943,0.287,0.3211,104,2
14501,財團法人私立高雄醫學大學附設中和紀念醫院,28731,167347,0.1717,0.2813,0.3072,103,1
14502,財團法人私立高雄醫學大學附設中和紀念醫院,46157,199313,0.2316,0.2983,0.3468,107,1
14503,財團法人私立高雄醫學大學附設中和紀念醫院,53528,198974,0.269,0.3403,0.3839,109,1
14504,財團法人私立高雄醫學大學附設中和紀念醫院,34920,182984,0.1908,0.2934,0.3261,104,1
14505,財團法人私立高雄醫學大學附設中和紀念醫院,47661,199874,0.2385,0.303,0.3481,107,4
14506,財團法人私立高雄醫學大學附設中和紀念醫院,33983,185509,0.1832,0.2847,0.3153,103,4
14507,財團法人私立高雄醫學大學附設中和紀念醫院,50569,205339,0.2463,0.3106,0.3538,108,3
14508,財團法人私立高雄醫學大學附設中和紀念醫院,30288,175148,0.1729,0.2815,0.311,103,2
14509,財團法人私立高雄醫學大學附設中和紀念醫院,47105,192385,0.2448,0.3064,0.3459,108,1
14510,財團法人私立高雄醫學大學附設中和紀念醫院,46046,197305,0.2334,0.2999,0.3477,107,2
14511,財團法人私立高雄醫學大學附設中和紀念醫院,64396,215092,0.2994,0.3773,0.4179,112,2
14512,東勢區農會附設農民醫院,2102,9525,0.2207,0.2658,0.313,103,3
14513,東勢區農會附設農民醫院,3824,12034,0.3178,0.3586,0.4166,111,4
14514,東勢區農會附設農民醫院,3812,11927,0.3196,0.3587,0.4179,112,2
14515,東勢區農會附設農民醫院,2799,10774,0.2598,0.2963,0.3413,106,1
14516,東勢區農會附設農民醫院,3321,11018,0.3014,0.3325,0.3868,109,4
14517,東勢區農會附設農民醫院,2521,10315,0.2444,0.2908,0.3355,105,2
14518,東勢區農會附設農民醫院,3004,11362,0.2644,0.3041,0.3473,106,4
14519,東勢區農會附設農民醫院,3235,11024,0.2935,0.3366,0.3945,109,2
14520,東勢區農會附設農民醫院,2687,10735,0.2503,0.2934,0.3377,105,4
14521,東勢區農會附設農民醫院,3834,11769,0.3258,0.3672,0.4262,111,2
14522,東勢區農會附設農民醫院,2266,9698,0.2337,0.278,0.3235,104,3
14523,東勢區農會附設農民醫院,3623,12470,0.2905,0.303,0.3538,108,3
14524,東勢區農會附設農民醫院,2766,10879,0.2543,0.2966,0.3408,106,2
14525,東勢區農會附設農民醫院,3700,11736,0.3153,0.3566,0.4129,110,4
14526,東勢區農會附設農民醫院,3308,11117,0.2976,0.3328,0.3861,109,3
14527,東勢區農會附設農民醫院,2940,11239,0.2616,0.2996,0.3431,106,3
14528,東勢區農會附設農民醫院,3649,11377,0.3207,0.3534,0.4115,110,3
14529,東勢區農會附設農民醫院,2530,10340,0.2447,0.2824,0.327,104,4
14530,振生醫院,0,10,0.0,0.3326,0.3355,105,2
14531,竹信醫院,70,1439,0.0486,0.3326,0.3355,105,2
14532,竹信醫院,69,1286,0.0537,0.3776,0.3868,109,4
14533,竹信醫院,59,1434,0.0411,0.3351,0.3413,106,1
14534,竹信醫院,54,1389,0.0389,0.337,0.3468,107,1
14535,竹信醫院,76,1587,0.0479,0.3095,0.3072,103,1
14536,竹信醫院,95,1574,0.0604,0.316,0.3153,103,4
14537,竹信醫院,46,1312,0.0351,0.3373,0.3481,107,4
14538,竹信醫院,47,1307,0.036,0.334,0.3459,108,1
14539,竹信醫院,89,1528,0.0582,0.3247,0.3261,104,1
14540,竹信醫院,41,1283,0.032,0.3409,0.35,107,3
14541,竹信醫院,49,1243,0.0394,0.3398,0.3496,108,2
14542,竹信醫院,83,1506,0.0551,0.3218,0.3211,104,2
14543,竹信醫院,44,1384,0.0318,0.3417,0.3477,107,2
14544,竹信醫院,75,1540,0.0487,0.3147,0.311,103,2
14545,竹信醫院,63,1439,0.0438,0.336,0.3402,105,3
14546,竹信醫院,65,1294,0.0502,0.4115,0.4173,112,1
14547,竹信醫院,51,1267,0.0403,0.3391,0.351,108,4
14548,竹信醫院,74,1430,0.0517,0.3288,0.3331,105,1
14549,竹信醫院,62,1238,0.0501,0.3924,0.3986,110,1
14550,竹信醫院,60,1274,0.0471,0.3751,0.3861,109,3
14551,竹信醫院,54,1454,0.0371,0.3335,0.3408,106,2
14552,竹信醫院,79,1381,0.0572,0.4065,0.4129,110,4
14553,竹信醫院,42,1210,0.0347,0.3433,0.3538,108,3
14554,竹信醫院,81,1290,0.0628,0.4052,0.4108,111,1
14555,竹信醫院,60,1239,0.0484,0.3736,0.3839,109,1
14556,竹信醫院,73,1266,0.0577,0.4166,0.4263,110,2
14557,竹信醫院,44,1419,0.031,0.3365,0.3431,106,3
14558,竹信醫院,77,1475,0.0522,0.3251,0.327,104,4
14559,竹信醫院,76,1301,0.0584,0.4085,0.4115,110,3
14560,竹信醫院,77,1217,0.0633,0.4227,0.4262,111,2
14561,竹信醫院,86,1473,0.0584,0.3229,0.3235,104,3
14562,竹信醫院,54,1401,0.0385,0.3321,0.3377,105,4
14563,竹信醫院,59,1251,0.0472,0.3857,0.3945,109,2
14564,竹信醫院,48,1415,0.0339,0.3387,0.3473,106,4
14565,竹信醫院,75,1223,0.0613,0.4135,0.4176,111,3
14566,竹信醫院,65,1252,0.0519,0.4102,0.4166,111,4
14567,竹信醫院,69,1268,0.0544,0.4141,0.4179,112,2
14568,竹信醫院,71,1572,0.0452,0.3171,0.313,103,3
14569,協和醫院,118,1684,0.0701,0.3171,0.313,103,3
14570,協和醫院,199,1716,0.116,0.4141,0.4179,112,2
14571,協和醫院,192,1845,0.1041,0.4102,0.4166,111,4
14572,協和醫院,192,1754,0.1095,0.4135,0.4176,111,3
14573,協和醫院,163,1622,0.1005,0.3387,0.3473,106,4
14574,協和醫院,166,1652,0.1005,0.3857,0.3945,109,2
14575,協和醫院,145,1758,0.0825,0.3321,0.3377,105,4
14576,協和醫院,120,1654,0.0726,0.3229,0.3235,104,3
14577,協和醫院,190,1731,0.1098,0.4227,0.4262,111,2
14578,協和醫院,205,1759,0.1165,0.4085,0.4115,110,3
14579,協和醫院,123,1745,0.0705,0.3251,0.327,104,4
14580,協和醫院,166,1654,0.1004,0.3365,0.3431,106,3
14581,協和醫院,201,1707,0.1178,0.4166,0.4263,110,2
14582,協和醫院,148,1652,0.0896,0.3736,0.3839,109,1
14583,協和醫院,214,1773,0.1207,0.4052,0.4108,111,1
14584,協和醫院,154,1647,0.0935,0.3433,0.3538,108,3
14585,協和醫院,205,1785,0.1148,0.4065,0.4129,110,4
14586,協和醫院,156,1704,0.0915,0.3335,0.3408,106,2
14587,協和醫院,175,1659,0.1055,0.3751,0.3861,109,3
14588,協和醫院,173,1739,0.0995,0.3924,0.3986,110,1
14589,協和醫院,130,1745,0.0745,0.3288,0.3331,105,1
14590,協和醫院,142,1589,0.0894,0.3391,0.351,108,4
